Unnamed: 0,text,rating,category,product_name,product_id,sold,shop_id,product_url
40749,sukses terus ya............,5,olahraga,Happy Call Roaster Grill 32 cm &#40; ALAT PANGGANG AYAM BAKAR SATE BBQ&#41;,264356785,80,648559,https://www.tokopedia.com/pusatdermawand/happy-call-roaster-grill-32-cm-alat-panggang-ayam-bakar-sate-bbq
12282,Produk bagus dan harga murah,5,fashion,"MARIE CLAIRE Sepatu Wanita VIKTO GOLD 6610506 - Emas, 37",375867140,5,2226118,https://www.tokopedia.com/bata-official/marie-claire-sepatu-wanita-vikto-gold-6610506-emas-37
628,Terbaiklaaaaaaaaaaaaaaah,5,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
36201,"recommeded seller, packing rapih dan pengiriman cepat",4,olahraga,Baju Sauna / Sauna Suit Siken,3942895,384,162561,https://www.tokopedia.com/warungolahraga/baju-sauna-sauna-suit-siken-1
15653,Sip makasi ud di terima barang nya,5,fashion,jam tangan pria Biden fashion analog bisnis pita jala - Biru,373026837,958,3828997,https://www.tokopedia.com/fashionwatchhome/jam-tangan-pria-biden-fashion-analog-bisnis-pita-jala-biru
16879,thx gan..next repeat order.....................................,5,fashion,Jam tangan Casio AE1000W,3422671,3,131765,https://www.tokopedia.com/jamtanganmanusia/jam-tangan-casio-ae1000w
5151,Nokia 130 dah sampai sesuai pesanan,5,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
4447,barang bagus barang sempai sampai,5,handphone,Universal Phone Clamp Holder For Smartphone,311247325,180,111313,https://www.tokopedia.com/aabstore/universal-phone-clamp-holder-for-smartphone
39642,bos ente bilang donic....itu kaga ada tulisan donic di karet atau d bungkus nya,1,olahraga,Donic Energy 3000 Karet / Rubber Bat Pingpong / Tenis Meja,35580708,49,162561,https://www.tokopedia.com/warungolahraga/donic-energy-3000-karet-rubber-bat-pingpong-tenis-meja
1794,Oke pengiriman cepat dan bagus makasih,5,pertukangan,Staple Gun 3 Way Homaster Heavy Duty / Staples Tembak,19337557,417,580197,https://www.tokopedia.com/hmhhardware/staple-gun-3-way-homaster-heavy-duty-staples-tembak
20410,nice sekali barangnya,5,elektronik,Mouse wireless / Bluetooth Airmouse Alcatroz by Powerlogic Resmi murah,182677406,1rb,2048686,https://www.tokopedia.com/multikomputer201/mouse-wireless-bluetooth-airmouse-alcatroz-by-powerlogic-resmi-murah
36024,"matras Udh diterima, n tadi Udh d coba pake",5,olahraga,Matras Yoga / Yoga Mat RRT,3923035,688,162561,https://www.tokopedia.com/warungolahraga/matras-yoga-yoga-mat-rrt
34173,"barang sampai dengan selamat, paket rapih, tepat waktu. recommend",5,olahraga,DEKER LUTUT ATHLET,8132460,16,255509,https://www.tokopedia.com/olahragaonline/deker-lutut-athlet
37928,"paket telah diterima, pelayanan mantap, recomended pisan.. makasih ya.. makasih jg jne..",3,olahraga,Decker / Dekker Lutut / Knee Support Open Patela WInstar 611,8013594,202,162561,https://www.tokopedia.com/warungolahraga/decker-dekker-lutut-knee-support-open-patela-winstar-611
24273,"pesan hari ini, barang nympe juga hari ini, bagus recomended seller",5,elektronik,Kabel LAN/UTP 20 Meter Cat5E Siap Pakai  Kabel LAN dengan Kepala Konek,192497277,105,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-utp-20-meter-cat5e-siap-pakai-kabel-lan-dengan-kepala-konek
32478,Barang bagus sesuai deskripsi,5,elektronik,TINTA EPSON 774 BLACK / T7741 ORIGINAL 100%,158703292,"1,3rb",1884654,https://www.tokopedia.com/sjkomputer/tinta-epson-774-black-t7741-original-100
32937,"ok, semoga awet...............................................",5,fashion,"Kaos Hijau Polos Pendek Katun Combed 20s  POL 22 - Hijau muda, S",269000957,20,97026,https://www.tokopedia.com/gudang-fashion/kaos-hijau-polos-pendek-katun-combed-20s-pol-22-hijau-muda-s
30076,mantap gan..                                      mantap gan..,5,elektronik,TINTA / CATRIDGE HP 678 BLACK / COLOR ORIGINAL 100%,159390512,"5,6rb",1884654,https://www.tokopedia.com/sjkomputer/tinta-catridge-hp-678-black-color-original-100
24533,barang sesuai deskripsi... seller memproses nya cepat,5,elektronik,Barel UTP RJ45 LAN Connector,212467751,417,2048686,https://www.tokopedia.com/multikomputer201/barel-utp-rj45-lan-connector
2316,Produk bagus dan berkualitas,5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
21913,Bagus bgt gada cacat cepet dtng....,5,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,170467507,"3,9rb",2048686,https://www.tokopedia.com/multikomputer201/gamepad-single-usb-m-techstick-laptopstick-pcjoystick
19883,"barang sesuai pesanan................................................bagus,,,,,,,,,,,,,,,,,,,,,",5,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,169265762,205,2048686,https://www.tokopedia.com/multikomputer201/usb-hub-4-port-usb-30-usb-hub-30-4port-digigear-high-quality
15015,Produk sesuai dan bagus tambahan sedikit kalo bisa ada kotak box jam terima kasih,4,fashion,Jam Tangan Casio LTP-V005GL-7A,326611833,33,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-casio-ltp-v005gl-7a
24648,Produk sesuai sudah dicoba dan berjalan lancar,5,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315,131,2048686,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter
16318,Barang sesuai dan packingnya rapih,5,fashion,Jam Tangan Columbia CA016-800 ORANGE,316405209,151,748514,https://www.tokopedia.com/moment-watch/jam-tangan-columbia-ca016-800-orange
16616,Pelayanan memuaskan dan fast respon. Terima kasih.,5,fashion,Jam Tangan Pria Timex Weekender - TW2P71400,186040170,8,2058017,https://www.tokopedia.com/timexindonesia/jam-tangan-pria-timex-weekender-tw2p71400
14272,Terima kasih paket sudah sampai. Sesuai pesanan. Slow respon.,4,fashion,"Wakai Kyoka Green Sepatu Flat Shoes &#40;WAK0002824.C0968&#41; - Hijau Tosca, 40",276448313,22,2928744,https://www.tokopedia.com/wakai/wakai-kyoka-green-sepatu-flat-shoes-wak0002824-c0968-hijau-tosca-40-1
3295,Sip mantap... Trims atas pelayanan & packing yg baik... Barangnya baik... Kapan2 mo pesan yg besar... trims...,5,elektronik,Lemari RAK KOMPONEN Elektronik Grosir dan Ecer &#40;Sinar Indah Produk&#41;,19120586,145,293276,https://www.tokopedia.com/richard1689/lemari-rak-komponen-elektronik-grosir-dan-ecer-sinar-indah-produk
40293,"barang excellent, sesuai dengan deskripsi. terimakasihh",5,olahraga,Raket Tenis Tennis Wilson Ultra Xp 125,176698938,1,162561,https://www.tokopedia.com/warungolahraga/raket-tenis-tennis-wilson-ultra-xp-126
4184,"Barang telah sampai, sesuai dengan gambar dan Diskripsi. Semoga awet..",4,fashion,Sepatu Sport Pria - Sneakers Pria Casual Boost 350 Import - Murah,391717474,227,1115727,https://www.tokopedia.com/bridgeacc/sepatu-sport-pria-sneakers-pria-casual-boost-350-import-murah
34202,terima kasih barang sudah sampe dengan selamat,4,olahraga,TRIANGLE,38092966,16,255509,https://www.tokopedia.com/olahragaonline/triangle
19501,Barang bagus dan cepat sampai....,5,elektronik,Gamepad Double Mtech/Joystick/Gamepad Double Hitam M-Tech/Pc Laptop,170465268,"1,3rb",2048686,https://www.tokopedia.com/multikomputer201/gamepad-double-mtechjoystickgamepad-double-hitam-m-techpc-laptop
20620,"Barang sesuai .. belum dicoba semoga Work it, Packing rapih dan cepat sampai :)",5,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,182937734,"3,2rb",2048686,https://www.tokopedia.com/multikomputer201/usb-hub-4-port-usb-3-0-usb-hub-3-0-4port-digigear-high-quality
7378,Thanks..............,4,handphone,&#40;FE011&#41; OK Stand Holder Universal for Smartphone and Tablet,264637307,120,113813,https://www.tokopedia.com/handphonetiam/fe011-ok-stand-holder-universal-for-smartphone-and-tablet
22074,barang sesuai deskripsi dan berfungsi dengan baik,5,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,170467507,"3,9rb",2048686,https://www.tokopedia.com/multikomputer201/gamepad-single-usb-m-techstick-laptopstick-pcjoystick
13456,"Puas bangetttt,,,,, bagussss makasih ya",5,fashion,Sepatu Sendal Anak Laki-laki Tamagoo-Andreas White Sandal Shoes Murah,48155771,13,595824,https://www.tokopedia.com/tamagoo/sepatu-sendal-anak-laki-laki-tamagoo-andreas-white-sandal-shoes-murah
25019,"Udah sampai dengan baik, moga2 berkerja dengan baik...",5,elektronik,Tenda AC6 Dual Band AC1200 Mbps GIGABIT Wifi ROUTER EXTENDER Repeater,237112849,752,2048686,https://www.tokopedia.com/multikomputer201/tenda-ac6-dual-band-ac1200-mbps-gigabit-wifi-router-extender-repeater
7285,Mungil...sesuai ma harga kali,4,handphone,&#40;EA033&#41; Emergency Lampu/Light Surya SQL L2207 SMD 22 LED Rechargeable,262842858,89,113813,https://www.tokopedia.com/handphonetiam/ea033-emergency-lampu-light-surya-sql-l2207-smd-22-led-rechargeable
23120,Sesuai pesanan terimakasih banyak,5,elektronik,Crimping Tool RJ45 RJ11 Tang Krimping Tools RJ 45,178037848,622,2048686,https://www.tokopedia.com/multikomputer201/crimping-tool-rj45-rj11-tang-krimping-tools-rj-45
28057,murah dan berkualitas..........  untuk kesekian kalinya belanja di sini.... puas,5,elektronik,Keyboard IBM LENOVO IdeaPad G40 G40-30 G40-45 G40-75 G40-70 Series,182072541,31,1787060,https://www.tokopedia.com/askompute/keyboard-ibm-lenovo-ideapad-g40-g40-30-g40-45-g40-75-g40-70-series-1
40668,"sesuai dengan foto, tapi packingnya kurang, karna tidak terbungkus tambahan hnya dari kardus asli saja",3,olahraga,"SUPER MOP BOLDE DELUXE + |Roda,dispenser,Stainles,Penarik,drainase|",181420695,33,648559,https://www.tokopedia.com/pusatdermawand/super-mop-bolde-deluxe-roda-dispenser-stainles-penarik-drainase
27623,"good service gan, moga byk yg nglarisi gan",4,elektronik,Keyboard Axio Neon BNE series,163564376,14,1787060,https://www.tokopedia.com/askompute/keyboard-axio-neon-bne-series
3822,Sesuai dengan pick.respon cepat,5,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
39850,terima kasih gan kacamata nya sesuai dengan yg di iklan kan...,4,olahraga,Speedo LX Kacamata Renang - Biru,311273410,262,162561,https://www.tokopedia.com/warungolahraga/speedo-lx-kacamata-renang-biru
17091,"okem gan, makasih pesanan udah sampe dengan selamat :)",5,fashion,buble tambahan extra aman,4854737,120,131765,https://www.tokopedia.com/jamtanganmanusia/buble-tambahan-extra-aman
18535,tengkyu boss pesanan ya dah sampai..,5,elektronik,TP-Link TL-WN725N - Nano USB Wireless Network Adapter 150Mbps,169630813,42,2048686,https://www.tokopedia.com/multikomputer201/tp-link-tl-wn725n-nano-usb-wireless-network-adapter-150mbps
11947,"Puas, barang bagus. Top markotop. Thanks",5,fashion,"North Star Sepatu Wanita WAVE-WHITE 5811052 - Putih, 36",285887951,3,2226118,https://www.tokopedia.com/bata-official/north-star-sepatu-wanita-wave-white-5811052-putih-36
36298,Cepat tanggap dan same day finish good job,5,olahraga,"Baju Sauna / Sauna Suit Kettler Abu Tua - Abu -abu Tua, XXL",355392638,644,162561,https://www.tokopedia.com/warungolahraga/baju-sauna-sauna-suit-kettler-abu-tua-abu-abu-tua-xxl
23693,Cepat dan akurat. Thanks,5,elektronik,Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet,189405731,"3,2rb",2048686,https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet
9603,"Sangat kecewa, saya udah tanya&amp;#34; readynya barang dari malam tgl 2, dan saya order subuh 04.55 tangl 3. bukannya dikirim pagi atau sore ditgl 3. malah di undur terus pengiriman dan selalu beralasan, saya BEBERAPA KALI MINTA CANCEL DAN SERIBU ALASAN JUGA.
saya kaya gini karena butuh cepan converter hdmi nya. dan 3 BARANG LAINNYA. terpaksa saya order ditoko kota saya. jd yg paket ini ngak kepake. percuma, karena presentasi saya senin td pagi.
saya order ditoko ini karena hitungan saya sabtu minggu sudah sampe jika dikirim tgl 3 sore. karena jnt minggu tetap buka.
DAN TAUnya DIKIRIM TGL 5 siang, dan baru sampe sekarang, buang buang uang. dan disruh cancel otomatis dan dicancel pun alasannya bayak.",1,handphone,Lcd Drawing Writing Tablet 10.5 inch / papan tulis LCD untuk anak,377195354,89,113813,https://www.tokopedia.com/handphonetiam/lcd-drawing-writing-tablet-10-5-inch-papan-tulis-lcd-untuk-anak
28099,aman dan di kirim cepat . sejauh ini setelah saya coba berjalan dengan lancar,5,elektronik,LCD-LED 14.1 HP Compaq CQ40 CQ41 CQ45,183399139,20,1787060,https://www.tokopedia.com/askompute/lcd-led-141-hp-compaq-cq40-cq41-cq45
2985,"barang sudah sampai dengan selamat dan barang bagus sesuai harga
lumayanlah
semoga bermanfaat buat saya 
dan agan makin sukses
salam sukses gan",4,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
25829,"sesuai dgn deskripsi, produk bekerja dgn baik, 

thanks",5,elektronik,Tenda F3 Wireless Router+Extender+Access Point WIFI REPEATER NEW FH303,306881264,251,2048686,https://www.tokopedia.com/multikomputer201/tenda-f3-wireless-router-extender-access-point-wifi-repeater-new-fh303
13423,"sudah diterima,tq..................................",5,fashion,Sepatu Bayi Laki-laki Tamagoo-Marc Navy Baby Shoes Prewalker Murah - 0-3 Bulan,267679975,64,595824,https://www.tokopedia.com/tamagoo/sepatu-bayi-laki-laki-tamagoo-marc-navy-baby-shoes-prewalker-murah-0-3-bulan
38925,terima kasih barang sudah sampai,5,olahraga,Donic Carbotec 3000 Bat / Bet pingpong / tenis meja,28560460,103,162561,https://www.tokopedia.com/warungolahraga/donic-carbotec-3000-bat-bet-pingpong-tenis-meja
13883,Barang sesuai deskripsi..packing aman..thx,5,fashion,"Sepatu Bayi Laki-Laki Tamagoo-David Series Baby Shoes Prewalker Murah - 0-3 Bulan, Navy",292909583,178,595824,https://www.tokopedia.com/tamagoo/sepatu-bayi-laki-laki-tamagoo-david-series-baby-shoes-prewalker-murah-0-3-bulan-navy
36537,"Barang sudah diterima dg baik, maaf lupa testi gan..
Thanks a lot. :)",5,olahraga,Handgrip,4049916,30,162561,https://www.tokopedia.com/warungolahraga/handgrip
5790,Barang diterima dengan baik,5,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014,"2,2rb",3925407,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru
9179,Pas jumlah yang di minta ukuran juga pas,5,handphone,KAIN LAP KANEBO MONSTER,332772231,511,113813,https://www.tokopedia.com/handphonetiam/kain-lap-kanebo-monster
1681,fast respond and delivery,5,pertukangan,Staple Gun 3 Way Homaster Heavy Duty / Staples Tembak,19337557,417,580197,https://www.tokopedia.com/hmhhardware/staple-gun-3-way-homaster-heavy-duty-staples-tembak
39218,"Barang bagus banget, sesuai harga",5,olahraga,Donic Carbotec 7000 Bat / Bet pingpong / tenis meja,32653107,136,162561,https://www.tokopedia.com/warungolahraga/donic-carbotec-7000-bat-bet-pingpong-tenis-meja
15558,"mantab kak, brg sudah d terima dengan baik... sekarang dpt koleksi bru nih..  tq",5,fashion,jam tangan pria Biden fashion analog bisnis pita jala - Biru,373026837,958,3828997,https://www.tokopedia.com/fashionwatchhome/jam-tangan-pria-biden-fashion-analog-bisnis-pita-jala-biru
8290,barang dah sampe pancking bagus ...............mantap,4,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone
21448,barang oke sesuai dengan gambar,5,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,182937734,"3,2rb",2048686,https://www.tokopedia.com/multikomputer201/usb-hub-4-port-usb-3-0-usb-hub-3-0-4port-digigear-high-quality
5394,"Jual barang KW, di keterangan ga di kasih keterangan barang KW.. Tau gitu ga jadi transfer deh.. Not recomended 👎",1,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
11434,"Produk bagus, packing mohon lebih diperhatikan, dan untuk penggantian jasa pengiriman mohon di beritahukan sebelumnya. Tq",5,fashion,"BATA Sandal Pria MORO 8732023 - Hitam, 40",286278160,6,2226118,https://www.tokopedia.com/bata-official/bata-sandal-pria-moro-8732023-hitam-40
4844,"Packing rapih, barang sesuai gambar.",5,handphone,Holder Braket Handphone Di Spion Motor Anti Air Waterproof Ukuran L,499200171,533,3965735,https://www.tokopedia.com/digitalshop6688/holder-braket-handphone-di-spion-motor-anti-air-waterproof-ukuran-l
18187,"Mantap, sesuai pesanan, makasih",5,elektronik,Kabel VGA 15 Meter / Kabel VGA 15M / VGA 15M,203420257,485,2048686,https://www.tokopedia.com/multikomputer201/kabel-vga-15-meter-kabel-vga-15m-vga-15m
9099,"Produk murah, fungsional",5,handphone,Sabuk Penyangga / Power Magnetic Posture Support / Penyangga Punggung,323865568,250,113813,https://www.tokopedia.com/handphonetiam/sabuk-penyangga-power-magnetic-posture-support-penyangga-punggung
20856,Barang Berfungsi dengan baik,4,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,182937734,"3,2rb",2048686,https://www.tokopedia.com/multikomputer201/usb-hub-4-port-usb-3-0-usb-hub-3-0-4port-digigear-high-quality
36168,Barang sesuai dengan gambar....baguss,5,olahraga,Baju Sauna / Sauna Suit Siken,3942895,384,162561,https://www.tokopedia.com/warungolahraga/baju-sauna-sauna-suit-siken-1
31949,akan langganan sukses terus y makasi,5,elektronik,TINTA / CATRIDGE HP 802 COLOR ORIGINAL 100%,160630815,129,1884654,https://www.tokopedia.com/sjkomputer/tinta-catridge-hp-802-color-original-100
1472,"Barang sudah diterima dengan baik, terima kasih.....",5,pertukangan,Hekter Tembak / Staples / Guntacker,11888855,175,88752,https://www.tokopedia.com/suryanusantara/hekter-tembak-staples-guntacker
25729,Respon seller cepat....kualitas barang bagus,5,elektronik,Tenda F9 WALL KILLER ROUTER 600 Wireless AP Access Point Repeater Wifi,288963955,400,2048686,https://www.tokopedia.com/multikomputer201/tenda-f9-wall-killer-router-600-wireless-ap-access-point-repeater-wifi
28809,"sudah tiba tapi belum dicoba, Makasih  dan Sukses",4,elektronik,Baterai ORIGINAL Asus X200 X200CA X200MA F200CA &#40;A31N1302&#41;,217023695,48,1787060,https://www.tokopedia.com/askompute/baterai-original-asus-x200-x200ca-x200ma-f200ca-a31n1302
31576,fast respond dan brg sesuai pesanan,5,elektronik,TINTA / CATRIDGE HP 680 BLACK / COLOR ORIGINAL 100%,159398204,"11,5rb",1884654,https://www.tokopedia.com/sjkomputer/tinta-catridge-hp-680-black-color-original-100
37510,Barang sesuai dengan harapan.... thank you,5,olahraga,Sarung Sansak / Samsak / Sandsack Bahan Terpal  T 75 cm,6064236,24,162561,https://www.tokopedia.com/warungolahraga/sarung-sansak-samsak-sandsack-bahan-terpal-t-75-cm
20306,Barang dah sampai gan thanks,4,elektronik,Mouse wireless / Bluetooth Airmouse Alcatroz by Powerlogic Resmi murah,182677406,1rb,2048686,https://www.tokopedia.com/multikomputer201/mouse-wireless-bluetooth-airmouse-alcatroz-by-powerlogic-resmi-murah
40027,Biar bintang yg bicara sesuwai deskripsi,5,olahraga,Tamborine Tamborin Single Trans Head,125857934,29,162561,https://www.tokopedia.com/warungolahraga/tamborine-tamborin-single-trans-head
26879,"Packing aman, pelayanan tepat waktu, soal kualias jangan diragukan lagi thanks gan",5,elektronik,Keyboard Asus VivoBook X200 X200CA X200MA X200LA F200CA F200MA Putih,172203158,13,1787060,https://www.tokopedia.com/askompute/keyboard-asus-vivobook-x200-x200ca-x200ma-x200la-f200ca-f200ma-putih
659,Sudah diterimaaaaaaaaaaaaa,4,pertukangan,staples tembak HOMASTER / steples tembak / staple gun BONUS ISI 600pcs,89084141,363,1102298,https://www.tokopedia.com/cahayabelawa/staples-tembak-homaster-steples-tembak-staple-gun-bonus-isi-600pcs
38127,Fast respon.. barang sesuai.. mantap,5,olahraga,Decker / Dekker / Deker Bahu / Shoulder Athelete,16408808,158,162561,https://www.tokopedia.com/warungolahraga/decker-dekker-deker-bahu-shoulder-athelete
12941,Terima kasih atas produk anda,5,fashion,BRODO - Aksesoris Pria Truf Key Wallet Black,399963872,170,2126488,https://www.tokopedia.com/brodo/brodo-aksesoris-pria-truf-key-wallet-black
326,"barang sudah sampai, bagus packing rapi",4,pertukangan,Gun Tacker / Staples Tembak/ Staples Jok KANTYU,131561673,102,480030,https://www.tokopedia.com/gudangunik/gun-tacker-staples-tembak-staples-jok-kantyu
10166,"Keterangan isi 10,,ternyata 1 biji,, biji lo tuh muahal baut segitu 5rb",1,handphone,SCR MCR100-6 MCR 100-6 MCR100 0.8A 400V SCR IC BD02,339020160,323,715011,https://www.tokopedia.com/hpasesoris/scr-mcr100-6-mcr-100-6-mcr100-0-8a-400v-scr-ic-bd02
38284,brng dtng sesuai dengan yg aq pesan,4,olahraga,Bola Pingpong Buterfly Putih Plastik Untuk Tournament,18814085,38,162561,https://www.tokopedia.com/warungolahraga/bola-pingpong-buterfly-putih-plastik-untuk-tournament
28100,Terima kasih barang telah kami terima dengan kondisi bagus.,5,elektronik,LCD-LED 14.1 HP Compaq CQ40 CQ41 CQ45,183399139,20,1787060,https://www.tokopedia.com/askompute/lcd-led-141-hp-compaq-cq40-cq41-cq45
2757,"Barang bagus , tapi size kecil kaya.a ga kalo biasa size 42 kaya.a harus pesen size 43..  tks",5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
8400,Recommend dah pokoknya mantaf,5,handphone,&#40;EH135&#41; Microphone Wireless Bluetooth ws1816 wster mic speaker karaoke - Hitam,266662574,36,113813,https://www.tokopedia.com/handphonetiam/eh135-microphone-wireless-bluetooth-ws1816-wster-mic-speaker-karaoke-hitam
22447,"gamepad nya udah nyampe & bekerja dgn baik, packing rapi.",4,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,170467507,"3,9rb",2048686,https://www.tokopedia.com/multikomputer201/gamepad-single-usb-m-techstick-laptopstick-pcjoystick
11714,"sepatunya sudah sampai bos, top markotop!",4,fashion,"Sepatu Pria Kasual Mocassino TORO - 8316067 - Hitam, 40",276578510,5,2226118,https://www.tokopedia.com/bata-official/sepatu-pria-kasual-mocassino-toro-8316067-hitam-40
3626,"Sebelumnya mau beli yg profesional, tp terlalu mahal jadi yg standar saja, barang yg dikirim sesuai dgn gambar.",4,elektronik,Texas Instruments BA II Plus - Standard,29946265,155,844505,https://www.tokopedia.com/datasempoa/texas-instruments-ba-ii-plus-standard
14637,"Jam nya keren, tidak ada kecacatan...",5,fashion,Fossil - Jam Tangan Wanita Fossil ES3433,191223299,116,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3433
18073,terimakasih ..barang sudah di terima dengan baik,4,elektronik,Lan Tester Alat Penguji Kabel Lan RJ45 RJ11,202990141,514,2048686,https://www.tokopedia.com/multikomputer201/lan-tester-alat-penguji-kabel-lan-rj45-rj11
34864,seller nya cepet ngirim. udah 2x beli d seller Warung Olahraga memuaskan~,5,olahraga,Handgrip Kettler Adjustable,9767338,156,162561,https://www.tokopedia.com/warungolahraga/handgrip-kettler-adjustable
307,dah sampe. makasih gan.............................,4,pertukangan,Isi Refill Staples Jok Kulit Motor / Staple Gun,139363396,90,1409714,https://www.tokopedia.com/megalaris/isi-refill-staples-jok-kulit-motor-staple-gun
12441,Mantap pesanannya sesuai pesanan good seller,5,fashion,"Bata Sandal Pria Energ Brown - 8733076 - Cokelat Muda, 39",361809014,117,2226118,https://www.tokopedia.com/bata-official/bata-sandal-pria-energ-brown-8733076-cokelat-muda-39
5262,"Barang sesuai deskripsi cuma sayang, yg saya kebagian yg bermasalah , harus ganti batere .",3,handphone,NOKIA 130 dual sim handphone hp,266910555,"2,7rb",2270419,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp
16954,"oke barang kosong. Tp sblm agan batalkan, tlg konfirmasi ya :)",3,fashion,emerson tali kulit coklat tanggal aktif jam tangan pria wanita keren,52311336,0,131765,https://www.tokopedia.com/jamtanganmanusia/emerson-tali-kulit-coklat-tanggal-aktif-jam-tangan-pria-wanita-keren
2312,Saya sangat kecewa karna ACC nya tidak lengkap,1,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
1874,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,fashion,Sepatu Vans Old Skool Checkerboard Premium Quality,396779873,377,1605656,https://www.tokopedia.com/casualovers/sepatu-vans-old-skool-checkerboard-premium-quality
16332,"lumayan n diskonnya manteb bgt dech, pengiriman agak lama mungkin lg full order",4,fashion,Jam Tangan Columbia CA016-800 ORANGE,316405209,151,748514,https://www.tokopedia.com/moment-watch/jam-tangan-columbia-ca016-800-orange
18115,"Barang sesuai, cepet dan komunikatif",5,elektronik,Lan Tester Alat Penguji Kabel Lan RJ45 RJ11,202990141,514,2048686,https://www.tokopedia.com/multikomputer201/lan-tester-alat-penguji-kabel-lan-rj45-rj11
7316,sesuai harga . cukup membantu buat bkin video . cukup kuat,5,handphone,&#40;FE060&#41; Mini Tripod Spider Holder U Medium / Tripod Hp,264608050,386,113813,https://www.tokopedia.com/handphonetiam/fe060-mini-tripod-spider-holder-u-medium-tripod-hp
16103,"Barang bagus, cepat sampai, pokonya recomended seller...",5,fashion,Casio Jam Tangan Unisex &#40;MQ-71-4BDF&#41;,291888693,126,2107964,https://www.tokopedia.com/luxolite-sg/casio-jam-tangan-unisex-mq-71-4bdf-1
8072,barang sudah sampai..thx..,5,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234,"4,4rb",113813,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone
37909,thanx ya..... sukses selalu.....,5,olahraga,Decker / Dekker Lutut / Knee Support Open Patela WInstar 611,8013594,202,162561,https://www.tokopedia.com/warungolahraga/decker-dekker-lutut-knee-support-open-patela-winstar-611
